order_item_id,order_id,product_id,quantity,unit_price
517211,111499,1087,1,106.67
517212,111500,1174,2,33.07
517213,111500,1258,1,75.2
517214,111500,1235,1,26.62
517215,111501,1231,1,50.14
517216,111502,1228,1,44.94
517217,111502,1224,1,44.58
517218,111503,1161,1,51.67
517219,111504,1177,2,44.6
517220,111505,1152,2,51.65
517221,111506,1096,1,$62.17
517222,111507,1187,1,55.46
517223,111507,1202,1,8.33
517224,111507,1130,1,42.3
517225,111508,1193,1,63.23
517226,111509,1233,1,64.33
517227,111510,1233,1,75.14
517228,111511,1178,1,23.2
517229,111512,1247,2,$52.54
517230,111512,1107,1,155.78
517231,111513,1057,2,52.85
517232,111514,1102,1,58.67
517233,111515,1252,1,97.9
517234,111515,1241,1,19.73
517235,111516,1233,2,73.32
517236,111517,1078,1,44.14
517237,111518,1193,3,73.59
517238,111518,1138,1,111.2
517239,111518,1073,1,24.84
517240,111519,1107,1,163.05
517241,111519,1133,1,86.83
517242,111519,1099,2,148.43
517243,111520,1056,1,142.3
517244,111520,1168,1,10.9
517245,111521,1087,2,112.16
517246,111521,1060,1,81.74
517247,111522,1229,1,26.77
517248,111523,1056,2,141.88
517249,111523,1164,2,36.94
517250,111524,1257,2,132.6
517251,111525,1184,2,40.74
517252,111525,1069,2,87.59
517253,111526,1152,1,52.89
517254,111526,1191,1,31.42
517255,111527,1109,1,76.77
517256,111528,1076,1,65.82
517257,111529,96447,1,36.05
517258,111530,1186,2,63.5
517259,111531,1075,,21.6
517260,111531,1106,1,69.11
517261,111531,1220,2,44.21
517262,111532,1133,1,98.44
517263,111532,1176,1,$32.01
517264,111533,1075,3,27.83
517265,111534,1044,2,470.32
517266,111534,1221,1,69.67
517267,111535,1079,1,41.41
517268,111535,1058,1,99.69
517269,111536,1215,1,$57.38
517270,111536,1257,1,126.92
517271,111536,1148,1,20.75
517272,111536,1242,1,30.58
517273,111537,1095,1,84.6
517274,111538,1164,2,31.99
517275,111538,1281,1,118.35
517276,111538,1271,1,79.77
517277,111539,1225,1,43.54
517278,111539,1068,1,106.7
517279,111540,1183,1,25.55
517280,111541,1237,1,55.73
517281,111541,1152,1,50.94
517282,111542,1097,1,116.99
517283,111543,1210,2,9.9
517284,111543,1235,1,28.46
517285,111543,1061,1,93.87
517286,111544,1080,1,20.8
517287,111545,1075,2,30.5
517288,111546,1127,2,47.27
517289,111547,1165,2,65.43
517290,111548,1131,1,66.48
517291,111549,1057,1,51.68
517292,111550,1097,2,$110.07
517293,111551,1190,2,40.42
517294,111552,1216,1,29.9
517295,111552,1286,1,96.89
517296,111553,1134,1,59.95
517297,111553,1250,1,56.86
517298,111554,1190,1,34.82
517299,111554,1174,1,33.41
517300,111555,1055,2,65.98
517301,111555,1075,1,21.87
517302,111556,1245,1,16.46
517303,111557,1248,1,23.86
517304,111557,1198,1,40.37
517305,111558,1223,2,55.06
517306,111559,1093,1,59.69
517307,111560,1160,1,33.12
517308,111561,1247,2,41.37
517309,111561,1229,1,$26.27
517310,111562,1115,1,25.76
517311,111562,1244,1,60.64
517312,111562,1052,1,44.4
517313,111562,1216,2,38.28
517314,111562,1248,1,23.16
517315,111563,1202,2,8.94
517316,111564,1199,1,51.8
517317,111564,1084,1,21.91
517318,111565,1097,1,118.97
517319,111565,1120,1,17.53
517320,111566,1282,1,17.08
517321,111567,1182,1,29.37
517322,111567,1224,1,45.62
517323,111568,1238,1,46.76
517324,111568,1232,1,38.49
517325,111569,90244,2,57.95
517326,111570,1242,1,36.07
517327,111570,1238,1,50.43
517328,111571,1168,1,11.37
517329,111572,1068,1,130.13
517330,111573,1248,1,23.11
517331,111573,1016,2,286.23
517332,111574,1222,1,20.7
517333,111574,1235,1,25.73
517334,111575,1147,1,28.67
517335,111576,1208,1,43.31
517336,111577,1108,1,65.09
517337,111578,1247,1,47.85
517338,111578,1194,1,57.6
517339,111579,1229,1,24.72
517340,111580,1196,1,23.71
517341,111581,1188,1,57.11
517342,111581,1298,1,73.82
517343,111581,1261,1,71.0
517344,111582,1075,-1,29.23
517345,111583,1189,1,$22.56
517346,111584,1246,1,43.24
517347,111584,1076,1,64.48
517348,111585,1065,1,66.96
517349,111586,1075,2,28.04
517350,111586,1084,1,22.94
517351,111587,1224,1,$43.40
517352,111588,1290,1,198.21
517353,111589,1231,1,$57.15
517354,111590,1178,2,$31.07
517355,111591,1057,1,43.44
517356,111591,1166,1,56.04
517357,111592,1238,1,60.35
517358,111593,1224,1,43.96
517359,111594,1299,1,212.02
517360,111594,1209,1,18.7
517361,111595,1272,1,349.35
517362,111595,1184,1,40.41
517363,111596,1066,1,39.55
517364,111596,1232,1,$31.68
517365,111596,1182,1,27.77
517366,111597,1073,1,22.75
517367,111597,1147,,24.37
517368,111598,1239,2,16.02
517369,111599,1165,2,65.34
517370,111600,1297,1,25.21
517371,111600,1080,3,20.6
517372,111601,1233,1,$66.13
517373,111601,1234,2,26.35
517374,111602,1134,1,56.28
517375,111603,1224,1,40.35
517376,111603,1018,1,285.61
517377,111603,1197,1,24.33
517378,111604,1065,1,64.8
517379,111604,1252,1,118.66
517380,111605,1073,1,22.29
517381,111605,1248,1,22.92
517382,111606,1138,1,80.74
517383,111607,1125,1,31.37
517384,111607,1233,1,68.11
517385,111607,1089,1,27.51
517386,111607,1244,2,53.06
517387,111608,1183,1,19.7
517388,111609,1229,1,25.31
517389,111610,1111,2,48.15
517390,111611,1285,1,135.74
517391,111612,1197,1,26.3
517392,111613,1120,1,18.53
517393,111613,1075,1,28.86
517394,111614,1170,1,35.68
517395,111615,1257,1,154.24
517396,111616,1292,1,189.19
517397,111616,1288,1,175.44
517398,111617,1004,2,608.12
517399,111618,1071,2,31.93
517400,111618,1235,1,23.49
517401,111619,1258,1,$65.84
517402,111619,1261,1,68.47
517403,111620,1244,1,$62.68
517404,111621,1056,1,168.61
517405,111622,1214,1,$61.38
517406,111623,1179,1,64.94
517407,111624,1079,2,35.8
517408,111625,1209,1,18.02
517409,111626,1149,1,57.46
517410,111626,1068,1,129.87
517411,111627,1229,1,25.73
517412,111628,1156,1,62.44
517413,111628,1118,2,95.58
517414,111629,1183,3,26.78
517415,111630,1197,2,20.4
517416,111630,1195,1,$23.68
517417,111630,1153,1,36.55
517418,111631,1015,1,261.5
517419,111632,1068,1,120.44
517420,111633,1154,3,50.5
517421,111633,1063,1,87.07
517422,111634,1057,1,42.75
517423,111634,1057,2,43.64
517424,111635,1182,1,29.26
517425,111636,1208,1,47.85
517426,111637,1292,1,204.69
517427,111638,1166,1,61.75
517428,111639,1219,2,80.82
517429,111639,1229,1,29.54
517430,111639,1176,1,29.8
517431,111640,1190,1,$43.31
517432,111640,1183,2,27.77
517433,111641,1216,1,34.99
517434,111641,1292,1,201.53
517435,111642,1256,1,46.75
517436,111643,1145,1,35.94
517437,111644,1062,1,88.98
517438,111645,1217,1,37.15
517439,111645,1202,1,9.54
517440,111646,1186,1,64.49
517441,111647,1220,2,52.16
517442,111648,1160,2,32.22
517443,111649,1033,1,352.14
517444,111650,1284,1,63.74
517445,111651,1194,1,68.07
517446,111652,1097,1,106.93
517447,111653,1096,1,67.09
517448,111653,1233,1,76.5
517449,111653,1205,1,57.46
517450,111654,1247,1,53.82
517451,111655,1166,1,55.88
517452,111655,1022,1,260.51
517453,111655,1210,1,10.07
517454,111656,1282,2,19.17
517455,111656,1105,1,104.6
517456,111657,1168,2,9.25
517457,111657,1274,1,92.71
517458,111658,1224,2,40.63
517459,111658,1119,1,50.89
517460,111659,1230,1,39.71
517461,111659,1120,1,18.29
517462,111660,1122,2,35.69
517463,111660,1097,1,96.38
517464,111661,1255,1,170.72
517465,111661,1178,3,28.85
517466,111661,1123,1,25.12
517467,111662,1205,1,64.23
517468,111663,1224,1,49.88
517469,111663,1249,1,$13.06
517470,111664,1166,1,$53.80
517471,111664,1164,2,33.32
517472,111665,1247,1,43.57
517473,111666,1142,1,61.46
517474,111667,1006,2,314.46
517475,111667,1289,1,103.93
517476,111668,1259,1,28.62
517477,111668,1127,1,50.22
517478,111668,1136,2,112.73
517479,111669,1021,1,$245.39
517480,111670,1264,2,145.43
517481,111671,1141,2,70.31
517482,111672,1057,2,45.45
517483,111673,1194,1,70.09
517484,111673,1044,1,510.9
517485,111674,1224,1,50.42
517486,111675,1228,1,50.17
517487,111676,1075,1,28.19
517488,111676,1220,2,54.59
517489,111677,1230,1,32.78
517490,111677,1163,1,61.89
517491,111678,1156,1,58.68
517492,111679,1015,1,$281.34
517493,111680,1211,2,39.29
517494,111680,1134,1,65.76
517495,111681,1183,2,21.82
517496,111681,1234,1,27.68
517497,111682,1079,1,33.7
517498,111683,1235,-2,28.99
517499,111684,1211,1,41.92
517500,111685,1161,1,50.1
517501,111685,1140,1,32.07
517502,111685,1101,1,125.55
517503,111686,1235,1,26.03
517504,111687,1141,2,$73.69
517505,111687,1232,1,$44.62
517506,111687,1232,2,44.06
517507,111688,1138,1,89.76
517508,111689,1257,1,152.07
517509,111690,1185,1,73.93
517510,111691,1272,1,411.7
517511,111692,1234,1,23.57
517512,111692,1217,1,37.92
517513,111693,1125,3,37.3
517514,111694,1298,1,81.05
517515,111695,1189,1,23.23
517516,111695,1076,1,67.97
517517,111696,1124,1,61.86
517518,111697,1257,1,159.07
517519,111698,1067,1,$160.32
517520,111699,1128,1,50.95
517521,111700,1087,1,109.9
517522,111700,1168,1,$12.28
517523,111701,1179,1,69.43
517524,111701,1237,1,56.22
517525,111701,1238,1,60.24
517526,111702,1272,1,375.7
517527,111703,1233,2,62.45
517528,111704,1190,2,31.89
517529,111704,1210,1,10.44
517530,111705,1194,1,66.46
517531,111706,1290,1,203.52
517532,111707,1257,1,166.09
517533,111708,1002,1,205.52
517534,111708,1268,2,58.81
517535,111709,1231,1,41.44
517536,111709,1057,1,49.97
517537,111709,1106,2,73.41
517538,111709,1177,1,43.48
517539,111710,1168,1,11.31
517540,111710,1071,2,42.34
517541,111711,1124,2,51.53
517542,111712,1108,2,59.78
517543,111713,1020,1,606.7
517544,111714,1239,1,14.84
517545,111715,1120,1,17.8
517546,111716,1177,,35.15
517547,111717,1116,3,$131.68
517548,111718,1160,2,28.02
517549,111719,1172,1,50.51
517550,111719,1176,1,27.7
517551,111720,1128,2,62.78
517552,111721,1238,2,57.55
517553,111722,1088,2,85.23
517554,111723,1202,1,9.97
517555,111724,1230,2,33.72
517556,111725,96398,1,46.54
517557,111725,1178,1,26.44
517558,111726,1208,2,35.66
517559,111726,1182,1,28.17
517560,111726,1195,1,22.32
517561,111727,1274,1,100.9
517562,111727,1079,1,34.52
517563,111728,1219,1,74.3
517564,111728,1073,3,$21.41
517565,111729,1230,2,34.68
517566,111730,1070,1,156.89
517567,111730,1118,1,$92.89
517568,111730,1189,1,25.5
517569,111731,1208,1,46.27
517570,111732,1182,1,$31.64
517571,111732,1071,2,34.48
517572,111732,1157,1,25.75
517573,111733,1138,1,99.38
517574,111733,1246,1,42.34
517575,111734,1160,1,28.88
517576,111734,1247,1,47.51
517577,111735,1285,1,113.07
517578,111735,1005,1,424.12
517579,111735,1144,1,131.28
517580,111736,1235,1,25.72
517581,111737,1165,1,66.61
517582,111738,1261,2,78.83
517583,111738,1156,2,57.0
517584,111738,1108,1,65.03
517585,111738,1108,2,66.66
517586,111739,1257,1,143.34
517587,111739,1209,1,17.18
517588,111739,1179,1,68.21
517589,111740,1043,2,$108.81
517590,111741,1137,1,103.39
517591,111742,1157,1,28.21
517592,111743,1244,1,61.73
517593,111744,1066,1,44.13
517594,111744,1054,1,136.06
517595,111745,1238,1,51.42
517596,111745,1099,1,128.08
517597,111746,1087,2,110.44
517598,111747,1210,1,9.62
517599,111748,1002,1,206.56
517600,111749,1144,2,119.7
517601,111750,1137,1,87.58
517602,111750,1245,1,17.49
517603,111751,1159,2,48.83
517604,111752,1182,1,$33.95
517605,111753,1143,1,31.66
517606,111754,1238,2,56.2
517607,111755,1197,1,$19.63
517608,111755,1229,1,25.21
517609,111756,1178,1,33.41
517610,111757,1262,1,165.75
517611,111757,1142,2,$56.98
517612,111758,1251,1,298.96
517613,111758,1107,1,158.33
517614,111758,1277,1,122.55
517615,111759,1136,1,103.39
517616,111759,1229,1,25.55
517617,111759,1190,2,36.89
517618,111760,1257,2,136.92
517619,111760,1053,1,137.01
517620,111760,1196,3,21.21
517621,111761,1085,1,28.45
517622,111762,1232,1,34.45
517623,111763,1205,1,55.14
517624,111764,1056,1,155.88
517625,111765,1096,1,60.6
517626,111765,1261,1,$63.93
517627,111766,1248,1,21.39
517628,111766,1190,1,$39.29
517629,111767,1134,1,63.94
517630,111768,1049,2,237.96
517631,111769,1019,1,374.27
517632,111770,1131,3,68.71
517633,111771,1046,1,244.35
517634,111772,1232,2,36.25
517635,111772,1132,1,41.75
517636,111773,1249,-1,10.92
517637,111774,1120,1,17.91
517638,111774,1134,1,64.94
517639,111775,1268,2,62.69
517640,111775,1168,2,10.89
517641,111776,1103,1,49.07
517642,111777,1233,1,65.92
517643,111778,1084,1,22.56
517644,111778,1062,1,0.0
517645,111778,1136,1,121.85
517646,111779,1027,1,$426.53
517647,111780,1033,1,326.6
517648,111781,1233,1,60.56
517649,111781,1137,2,86.4
517650,111782,1177,1,35.71
517651,111783,1117,1,103.14
517652,111783,1210,2,10.33
517653,111784,1036,1,186.58
517654,111785,1015,1,284.34
517655,111785,1178,1,30.07
517656,111785,1166,1,64.72
517657,111786,1164,1,41.37
517658,111787,1228,1,49.45
517659,111788,1216,2,33.22
517660,111789,1193,1,62.62
517661,111790,1057,1,46.82
517662,111791,1165,1,67.53
517663,111792,1229,1,30.94
517664,111793,1224,1,48.78
517665,111794,1183,1,27.77
517666,111795,1250,1,64.78
517667,111796,1208,1,46.23
517668,111797,1256,1,48.91
517669,111798,1145,1,27.74
517670,111798,1066,1,36.1
517671,111799,1190,1,35.51
517672,111800,1178,1,29.42
517673,111801,1206,1,48.65
517674,111801,1197,2,22.77
517675,111801,1097,1,100.09
517676,111801,1227,1,59.23
517677,111802,1178,1,31.45
517678,111803,1080,1,21.61
517679,111804,1138,1,91.01
517680,111805,1125,2,$34.73
517681,111806,1238,1,55.61
517682,111807,1128,4,$59.98
517683,111808,1163,2,63.8
517684,111808,1019,2,383.03
517685,111809,1056,2,133.25
517686,111810,1055,1,77.85
517687,111811,1118,1,101.82
517688,111812,1193,1,69.78
517689,111812,1164,1,35.18
517690,111813,1112,1,165.55
517691,111814,1084,1,26.06
517692,111814,1086,1,65.66
517693,111815,1084,2,20.77
517694,111815,1120,2,17.21
517695,111816,1287,1,85.66
517696,111817,1143,1,38.47
517697,111817,1209,2,20.49
517698,111818,1126,1,72.49
517699,111818,1288,1,186.92
517700,111818,1023,1,485.46
517701,111819,1066,1,40.91
517702,111820,1143,1,38.47
517703,111821,1050,1,96.61
517704,111821,1105,1,101.38
517705,111822,1115,1,35.19
517706,111822,1235,2,25.63
517707,111822,1228,1,47.46
517708,111823,1205,1,59.15
517709,111824,1143,1,31.22
517710,111825,1189,1,23.16
517711,111825,1296,3,131.9
517712,111826,1159,1,46.88
517713,111827,1094,1,41.26
517714,111828,1076,1,60.22
517715,111829,1179,1,64.13
517716,111830,1099,1,138.36
517717,111831,1145,1,35.55
517718,111832,1176,2,$29.11
517719,111832,1271,1,78.54
517720,111833,1118,1,97.93
517721,111834,1230,1,40.07
517722,111835,1168,1,9.75
517723,111836,1165,1,74.75
517724,111837,1003,1,277.65
517725,111837,1209,1,21.33
517726,111838,1193,1,63.8
517727,111839,1216,1,31.24
517728,111840,1155,2,20.7
517729,111840,1122,1,35.13
517730,111841,1228,1,52.85
517731,111841,1194,1,51.87
517732,111842,1247,1,41.31
517733,111842,1126,1,85.48
517734,111843,1233,1,5451.0
517735,111844,1188,2,56.61
517736,111845,1092,1,121.65
517737,111846,1118,1,90.05
517738,111847,1227,1,$64.63
517739,111848,1076,2,67.77
517740,111849,1125,2,32.67
517741,111849,1179,1,53.51
517742,111850,1231,1,50.33
517743,111851,1238,1,56.46
517744,111851,1268,-2,$75.03
517745,111851,1247,1,56.78
517746,111852,1160,1,30.51
517747,111853,1172,1,45.51
517748,111854,1277,1,112.95
517749,111855,1210,1,9.18
517750,111856,1005,3,444.72
517751,111857,1125,,$34.55
517752,111858,1005,1,424.22
517753,111859,1182,1,35.26
517754,111859,1125,1,39.34
517755,111860,1282,1,19.23
517756,111860,1050,1,$85.51
517757,111861,1219,1,84.3
517758,111861,1229,3,29.95
517759,111862,1130,1,44.04
517760,111863,1252,2,124.66
517761,111863,1094,2,40.48
517762,111864,1200,1,58.5
517763,111865,1168,2,10.09
517764,111865,1150,2,49.52
517765,111866,1079,1,36.72
517766,111867,1152,1,46.12
517767,111868,1124,1,55.46
517768,111868,1131,1,71.17
517769,111869,1201,1,$35.63
517770,111870,1178,2,31.85
517771,111871,1198,1,36.09
517772,111872,1044,1,504.39
517773,111873,1039,1,$336.16
517774,111874,1205,1,66.15
517775,111875,1178,1,28.95
517776,111876,1235,1,26.09
517777,111876,1165,1,69.88
517778,111877,1002,1,188.3
517779,111878,1233,1,$65.03
517780,111879,1261,1,80.74
517781,111880,1278,1,$270.17
517782,111881,1115,1,29.67
517783,111882,1183,2,26.83
517784,111883,1228,1,57.12
517785,111884,1257,1,157.69
517786,111885,1219,1,77.79
517787,111886,1199,1,55.4
517788,111886,1182,3,32.54
517789,111887,1134,2,58.34
517790,111887,1224,1,40.39
517791,111887,1235,2,24.8
517792,111888,1026,1,485.2
517793,111888,1159,1,44.56
517794,111889,1188,1,57.78
517795,111890,1145,1,32.67
517796,111891,1175,1,61.81
517797,111891,1231,1,52.27
517798,111892,1151,1,104.18
517799,111892,1058,2,$82.32
517800,111892,1001,1,155.11
517801,111892,1235,1,23.33
517802,111893,1101,1,115.34
517803,111893,1186,1,59.48
517804,111894,1199,1,$50.17
517805,111894,1079,1,35.72
517806,111895,1079,3,35.85
517807,111896,1221,3,63.95
517808,111896,1175,2,56.87
517809,111897,1202,1,9.5
517810,111898,1118,1,93.04
517811,111899,1286,1,118.65
517812,111899,1039,1,350.46
517813,111899,1203,1,26.92
517814,111900,1170,2,33.32
517815,111901,1053,1,140.05
517816,111902,1280,1,234.45
517817,111903,1183,1,$25.61
517818,111903,1020,1,600.47
517819,111903,1128,1,59.04
517820,111903,1228,1,55.08
517821,111904,1272,1,377.19
517822,111905,1087,1,123.34
517823,111905,1203,1,25.41
517824,111906,1068,1,$117.40
517825,111907,1246,1,33.61
517826,111908,1210,2,11.25
517827,111909,1127,1,45.69
517828,111909,1168,1,11.3
517829,111910,1190,1,41.84
517830,111910,1123,1,$24.60
517831,111910,1002,1,221.16
517832,111910,1120,1,19.12
517833,111911,1057,1,49.46
517834,111911,1248,2,21.96
517835,111912,1064,1,44.38
517836,111912,1224,1,40.47
517837,111913,1122,2,42.67
517838,111913,1228,1,52.22
517839,111914,1199,3,57.32
517840,111915,1001,1,150.92
517841,111916,1194,2,63.81
517842,111916,1057,1,44.97
517843,111916,1077,1,$75.16
517844,111917,1233,1,68.84
517845,111918,1235,1,28.57
517846,111919,1232,1,37.81
517847,111920,1118,1,101.43
517848,111920,1079,1,34.01
517849,111921,1119,2,52.5
517850,111921,1246,2,39.5
517851,111922,1017,1,612.97
517852,111922,1164,1,37.89
517853,111923,1205,1,61.64
517854,111923,1131,1,76.5
517855,111923,1014,1,185.52
517856,111924,1076,1,59.46
517857,111925,1130,1,45.92
517858,111925,1084,1,-5.0
517859,111926,1031,1,114.23
517860,111926,1226,1,30.12
517861,111926,1100,1,28.27
517862,111927,1244,1,61.82
517863,111927,1228,1,53.61
517864,111928,1214,2,47.38
517865,111929,1182,1,32.32
517866,111929,1232,1,43.09
517867,111930,1137,2,105.49
517868,111931,1205,1,56.86
517869,111931,1125,1,38.13
517870,111932,1202,1,10.79
517871,111932,1121,1,36.0
517872,111932,1101,1,123.37
517873,111933,1245,1,17.93
517874,111933,1082,3,58.4
517875,111934,1228,1,51.33
517876,111935,1210,1,9.32
517877,111936,1264,1,159.12
517878,111937,1264,2,140.36
517879,111938,1076,1,67.62
517880,111938,1260,1,214.07
517881,111939,1205,1,59.1
517882,111940,1217,1,39.35
517883,111941,1238,1,$55.06
517884,111941,1178,2,30.8
517885,111942,1235,1,26.63
517886,111943,1217,2,41.57
517887,111944,1220,1,55.63
517888,111944,1169,-1,113.85
517889,111944,1060,1,81.33
517890,111944,1095,1,102.53
517891,111945,1233,1,77.76
517892,111946,1222,2,20.78
517893,111947,1137,1,92.28
517894,111947,1203,1,28.13
517895,111947,1038,1,583.08
517896,111948,1160,1,30.38
517897,111948,1233,2,76.45
517898,111949,1182,,34.63
517899,111950,1250,1,54.65
517900,111950,1234,1,29.0
517901,111951,1197,1,23.51
517902,111951,1080,1,21.79
517903,111952,1072,1,43.25
517904,111952,1054,1,102.61
517905,111953,1007,2,459.15
517906,111953,1210,2,10.7
517907,111954,1212,1,$26.85
517908,111955,1152,1,41.8
517909,111955,1170,1,30.31
517910,111956,1245,1,14.8
517911,111956,1120,,14.86
517912,111956,1085,1,$25.20
517913,111957,1160,1,30.99
517914,111958,1077,1,89.04
517915,111959,1299,1,$197.32
517916,111959,1177,1,42.01
517917,111960,1220,1,44.5
517918,111961,1233,1,59.3
517919,111962,1174,2,28.87
517920,111962,1090,2,102.39
517921,111963,1201,1,37.9
517922,111964,1194,1,70.09
517923,111965,1231,1,44.31
517924,111966,1188,1,56.04
517925,111967,1239,1,14.61
517926,111968,1034,2,219.53
517927,111969,1282,2,21.24
517928,111970,1169,1,95.54
517929,111971,1222,1,23.22
517930,111972,1218,1,9.31
517931,111973,1109,1,77.95
517932,111974,1261,1,82.7
517933,111974,1013,1,360.9
517934,111975,1138,1,$106.29
517935,111976,1059,1,132.23
517936,111977,1238,2,48.09
517937,111978,1084,1,23.9
517938,111978,1094,1,32.68
517939,111978,1215,1,54.57
517940,111979,1220,1,52.95
517941,111979,1118,1,90.21
517942,111980,1021,1,$213.76
517943,111980,1233,1,59.41
517944,111981,1010,2,268.81
517945,111982,1193,2,69.42
517946,111983,1205,1,67.64
517947,111984,1091,1,55.75
517948,111985,1035,2,288.86
517949,111985,1073,1,24.14
517950,111986,1089,1,30.12
517951,111986,1159,1,47.52
517952,111987,1186,1,67.77
517953,111987,1176,2,32.92
517954,111988,1131,1,72.77
517955,111989,1199,1,53.6
517956,111990,1063,1,91.85
517957,111991,1108,1,63.45
517958,111991,1255,1,182.53
517959,111991,1112,1,172.97
517960,111992,1168,1,12.23
517961,111992,1235,1,26.86
517962,111992,1101,1,113.4
517963,111993,1108,1,57.64
517964,111993,1165,1,70.66
517965,111994,1007,1,432.04
517966,111995,1166,1,62.35
517967,111996,1054,1,124.62
517968,111996,1234,1,30.09
517969,111997,1253,3,74.14
517970,111998,1212,1,25.34
517971,111999,1197,1,$22.56
517972,111999,1267,1,152.84
517973,112000,1238,1,49.44
517974,112000,1228,1,47.47
517975,112001,1180,1,19.12
517976,112002,1152,1,54.38
517977,112003,1262,2,153.6
517978,112004,1158,2,11.5
517979,112005,1168,2,12.16
517980,112006,1124,1,57.03
517981,112007,1182,1,31.84
517982,112007,1050,1,87.67
517983,112008,1168,1,11.31
517984,112009,1210,1,$9.60
517985,112009,1152,1,48.79
517986,112009,1156,2,62.44
517987,112010,1138,1,$99.15
517988,112011,1261,1,75.99
517989,112012,1087,1,95.41
517990,112012,1230,1,0.0
517991,112013,1205,2,$67.17
517992,112013,1034,1,246.65
517993,112013,1119,1,67.16
517994,112013,1233,1,76.08
517995,112014,1201,1,34.3
517996,112014,1156,1,49.71
517997,112015,1002,1,210.98
517998,112016,1248,1,24.82
517999,112016,1095,2,103.79
518000,112016,1152,1,54.38
518001,112017,1131,1,75.38
518002,112017,1299,1,197.14
518003,112017,1247,1,56.78
518004,112018,1091,1,64.89
518005,112018,1056,1,169.38
518006,112019,1011,1,$381.14
518007,112020,1079,1,39.87
518008,112020,1038,1,463.15
518009,112021,1120,1,18.72
518010,112022,1102,1,53.8
518011,112022,1292,1,164.29
518012,112023,1210,1,11.31
518013,112024,1168,1,11.15
518014,112024,1093,1,66.77
518015,112025,1069,1,94.25
518016,112026,1182,1,30.97
518017,112027,1246,1,44.18
518018,112027,1065,1,62.64
518019,112028,1165,1,69.52
518020,112028,1282,1,19.14
518021,112029,1125,1,41.75
518022,112030,1234,2,27.12
518023,112031,1201,1,34.46
518024,112032,1168,1,10.65
518025,112033,1138,1,106.59
518026,112033,1199,1,54.53
518027,112034,1152,1,53.78
518028,112035,1197,2,24.29
518029,112036,1238,2,60.35
518030,112036,1097,2,121.4
518031,112037,1257,1,166.09
518032,112037,1127,1,53.12
518033,112038,1177,1,42.8
518034,112038,1228,1,52.05
518035,112039,1104,2,44.84
518036,112040,1233,1,58.93
518037,112041,1232,1,35.85
518038,112042,1141,3,61.86
518039,112042,1014,2,167.81
518040,112043,1178,2,32.38
518041,112044,1033,2,$335.98
518042,112045,1299,1,194.87
518043,112045,1217,1,40.3
518044,112045,1285,1,130.23
518045,112046,1226,1,32.77
518046,112047,1220,2,59.16
518047,112048,1179,1,62.1
518048,112049,1160,1,23.28
518049,112050,1095,2,91.33
518050,112051,1178,1,27.37
518051,112052,1079,2,30.34
518052,112053,1267,1,162.13
518053,112054,1235,1,$24.33
518054,112055,1082,1,44.62
518055,112056,1208,1,37.0
518056,112056,1088,3,99.32
518057,112057,1100,-1,28.51
518058,112058,1127,1,50.88
518059,112058,1241,2,20.05
518060,112059,1103,1,42.28
518061,112060,1083,2,82.8
518062,112060,1165,1,59.71
518063,112060,1048,1,190.92
518064,112061,1290,1,181.35
518065,112061,1134,1,64.04
518066,112062,1268,1,69.4
518067,112062,1178,1,32.21
518068,112063,1094,0,34.7
518069,112063,1235,1,23.61
518070,112064,1043,1,81.62
518071,112064,1145,1,31.6
518072,112065,1084,1,24.14
518073,112066,1020,1,585.14
518074,112066,1211,1,42.08
518075,112067,1221,1,72.14
518076,112068,1222,1,25.41
518077,112068,1102,1,66.25
518078,112069,1280,1,266.95
518079,112070,1168,2,11.5
518080,112071,1163,1,66.96
518081,112072,1235,1,30.2
518082,112072,1159,1,50.09
518083,112072,1228,1,57.12
518084,112073,1046,1,226.48
518085,112074,1131,2,73.27
518086,112074,1180,1,20.54
518087,112075,1086,2,$65.33
518088,112076,1246,1,41.83
518089,112077,1164,1,35.41
518090,112078,1256,2,56.61
518091,112078,1210,1,9.02
518092,112079,1242,1,36.32
518093,112080,1076,1,63.86
518094,112080,1208,1,48.47
518095,112081,1080,1,22.35
518096,112082,1285,1,$115.31
518097,112083,1071,1,39.01
518098,112083,1152,1,44.1
518099,112084,1182,3,32.27
518100,112085,1088,1,111.93
518101,112086,1157,1,26.62
518102,112087,1148,1,18.52
518103,112087,1127,-2,44.59
518104,112088,1244,1,68.81
518105,112089,1160,1,35.21
518106,112089,1179,2,$62.62
518107,112090,1168,1,9.54
518108,112091,1118,1,85.29
518109,112091,1217,1,35.86
518110,112092,1021,2,275.67
518111,112092,1115,1,35.19
518112,112093,1180,2,1596.0
518113,112093,1209,2,17.53
518114,112094,1231,1,48.07
518115,112094,1248,1,20.31
518116,112095,1247,2,48.54
518117,112096,1228,2,51.72
518118,112096,1131,2,66.41
518119,112097,1258,3,69.51
518120,112098,1268,1,61.47
518121,112098,1062,1,81.89
518122,112099,1182,1,28.33
518123,112099,1095,1,8550.0
518124,112100,1278,1,233.99
518125,112101,1152,1,51.0
518126,112102,1000,1,166.36
518127,112103,1176,2,28.88
518128,112104,1108,1,54.34
518129,112105,1141,-2,66.6
518130,112106,1260,2,240.54
518131,112106,1015,1,$287.36
518132,112107,1134,1,55.96
518133,112108,1182,1,29.66
518134,112108,1198,1,35.97
518135,112109,1108,1,63.75
518136,112109,1233,2,74.05
