order_id,customer_id,order_date,order_status,discount_amount,shipping_cost
115821,9464,2025-02-22,completed,,10.04
108612,5145,2024-06-29,delivered,,0.0
100284,171,2025-07-06,completed,0.0,0.0
100998,598,2024-05-27,DELIVERED,0.0,8.94
113701,8234,2025-06-19,completed,0.0,5.26
105020,3023,2024-01-20,Delivered,15.17,0.0
124360,14552,2024-04-10,COMPLETE,,0.0
120535,12268,2024-10-30,completed,30.1,0.0
107361,4429,2024-06-12,complete,,10.88
119042,11377,2024-12-18 09:56:00,Delivered,,0.0
116333,9773,2025-12-01,complete,,0.0
124692,14735,2025-03-06,completed,0.0,0.0
104768,2862,2025-04-07,delivered,,0.0
104281,2563,2025-06-03,COMPLETE,,0.0
107199,4333,2024-11-01 08:26:00,completed,0.0,5.36
121488,12832,2024-08-03,Completed,,11.26
104533,2711,2025-11-20,Completed,,0.0
124728,14759,2025-11-28,shipped,28.14,0.0
120728,12378,2025-12-01 10:59:00,complete,,0.0
116114,9643,2023-11-24,in transit,,0.0
107530,4530,2024-12-15,complete,,0.0
123837,14247,2024-08-02,COMPLETE,2.99,6.55
107040,4235,2024-12-18,complete,0.0,0.0
109748,5807,2025-01-30,Completed,,11.79
108469,5067,2024-07-17 14:42:00,RETURNED,8.34,0.0
103661,2178,2023-10-11,SHIPPED,,12.22
117842,10651,2024-10-17,COMPLETE,6.04,9.76
108352,4992,2024-03-02,completed,5.7,6.98
105426,3264,2023-12-28,Refunded,,0.0
102379,1411,2025-01-16,refunded,,12.74
117059,10207,2024-12-22,RETURNED,,7.7
122443,13407,2025-06-20,COMPLETE,0.0,9.67
100682,415,2025-05-10,completed,0.0,0.0
100111,66,2023-09-07,Delivered,,0.0
125469,15251,2025-12-02,complete,0.0,8.05
108342,4988,2025-03-13,completed,,0.0
107324,4408,2025-05-12,shipped,,0.0
112507,7497,2025-05-19,Completed,0.0,0.0
116720,10005,2024-06-04,complete,,0.0
103411,2022,2023-06-21,COMPLETE,0.0,5.24
117486,10460,2023-05-17,completed,,0.0
103977,2377,2025-09-15,complete,0.0,0.0
123069,13772,2024-10-23,COMPLETE,8.69,12.08
104403,2638,2025-11-19,complete,,0.0
107393,4449,2024-07-18,Delivered,1.19,6.61
101374,826,2025-09-12,complete,0.0,6.22
124891,14874,2025-10-30,returned,,0.0
122477,13430,2024-07-20,COMPLETE,0.0,0.0
115981,9561,2024-11-27,SHIPPED,,0.0
117907,10683,2024-06-21,complete,,0.0
113134,7877,2025-04-24,Completed,0.0,11.47
104315,2582,2025-11-08,Completed,$5.14,12.4
114762,8843,2024-10-27,COMPLETE,,0.0
124989,14938,2023-07-20,complete,2.08,8.47
117631,10540,2025-07-03,completed,0.0,0.0
112082,7227,2025-11-22,COMPLETE,$6.48,0.0
102661,1581,2023-07-15,Delivered,,7.05
119496,11663,2025-10-02,Completed,0.0,0.0
105702,3448,2025-04-04,COMPLETE,,0.0
114432,8643,2025-10-25,Completed,18.2,0.0
107020,4221,2025-02-16,completed,,0.0
120319,12144,2025-12-19 09:21:00,CANCELLED,$3.23,7.97
122932,13690,2025-07-07,complete,,11.53
103788,2262,2024-01-20 14:54:00,Delivered,,8.87
118843,11253,2025-05-15,completed,7.66,0.0
119849,11855,2025-11-30,Completed,,0.0
109468,5651,2023-02-11,completed,2.76,11.16
111311,6770,2025-12-09,complete,10.38,0.0
106259,3784,2025-10-27,COMPLETE,0.0,11.48
111395,6812,2025-09-09,Completed,,0.0
107599,4565,2024-03-24,COMPLETE,0.0,11.81
126387,15804,2023-10-17,delivered,0.0,0.0
119820,11836,2025-04-14,COMPLETE,$4.08,8.87
105942,3590,2025-11-28,complete,0.0,0.0
111583,6927,2025-12-10,COMPLETE,0.0,12.87
122006,13156,2023-04-23,complete,,0.0
121213,12662,2023-01-12 15:03:00,COMPLETE,6.95,6.82
124173,14437,2025-06-11,completed,3.03,7.31
125936,15533,2025-06-11,Completed,0.0,10.64
100648,391,2025-02-10 17:38:00,Completed,0.0,0.0
115388,9219,2023-11-24,Completed,6.94,8.61
117204,10286,2025-12-31,completed,,8.19
107334,4413,2025-12-03,returned,,12.14
116747,10019,2025-07-09,Completed,0.0,0.0
116734,10013,2024-05-24,in transit,,0.0
106220,3763,2023-04-05,Completed,,10.45
124048,14367,2025-05-14 17:27:00,shipped,,6.73
121886,13081,2024-12-21,Completed,,7.64
123948,14315,2025-11-02,COMPLETE,0.0,0.0
112405,7435,2025-12-16,Delivered,0.0,0.0
124537,14654,2023-10-11,COMPLETE,,0.0
110431,6229,2025-06-18,in transit,,0.0
103651,2170,2024-10-31,completed,0.0,12.92
116637,9958,2025-02-18,REFUND,0.0,12.22
107411,4456,2025-11-29,delivered,,10.21
103684,2193,2025-07-06,delivered,3.58,11.22
110632,6341,2024-06-27,complete,,0.0
120334,12155,2023-09-02,Completed,26.34,0.0
115757,9430,2024-10-08,SHIPPED,0.0,0.0
120184,12069,2023-11-27,COMPLETE,$11.93,0.0
102481,1474,2025-06-23,DELIVERED,0.0,0.0
122770,13596,2024-05-11,Delivered,1.75,5.59
114360,8603,2025-12-03,Returned,0.0,0.0
106903,4154,2025-08-02,REFUND,0.0,8.71
117339,10368,2024-11-10,Returned,0.0,7.12
119095,11412,2024-11-29,Shipped,0.0,5.9
107532,4531,2024-02-11,completed,0.0,12.32
117547,10493,2023-12-14,completed,,0.0
109047,5410,2024-12-02,completed,0.0,0.0
121173,12638,2024-07-19,REFUND,,0.0
115477,9270,2025-10-17,Returned,,11.12
101602,955,2025-10-29,Delivered,0.0,11.24
118187,10860,2025-10-23,complete,0.0,10.33
115055,9024,2025-10-30,Delivered,0.0,10.44
103475,2058,2025-12-14,Delivered,15.15,0.0
115510,9291,2024-09-20,shipped,0.0,0.0
112567,7529,2024-07-09,COMPLETE,1.31,12.21
118747,11193,2024-01-27,complete,0.0,0.0
121517,12844,2025-12-01,COMPLETE,0.0,5.95
116401,9814,2025-05-15,DELIVERED,0.0,0.0
126294,15752,2025-04-08 10:44:00,refunded,0.0,6.63
117165,10265,2025-06-05,Refunded,,0.0
107121,4280,2025-07-11,Delivered,6.39,0.0
115797,9453,2025-06-22 08:42:00,delivered,,0.0
126425,15827,2024-11-16 17:45:00,complete,0.0,7.13
119408,11600,2024-12-06,DELIVERED,,6.64
114320,8574,2025-06-03,returned,0.0,0.0
124128,14416,2025-09-06,DELIVERED,19.28,0.0
107068,4253,2024-07-25 16:23:00,delivered,$7.25,0.0
120398,12189,2024-08-18,Returned,,0.0
123675,14150,2025-05-13,completed,$10.01,0.0
113514,8118,2025-07-05 09:49:00,Shipped,2.9,5.76
119804,11831,2024-11-29,complete,,0.0
104775,2868,2024-11-29,COMPLETE,,0.0
108822,5280,2025-10-25,CANCELLED,0.0,10.25
110113,6033,2025-03-24,complete,,0.0
108499,5083,2025-09-04 19:38:00,complete,0.0,0.0
118337,10952,2025-05-16,completed,,0.0
100084,48,2024-12-02,shipped,0.0,12.78
110498,6265,2023-12-26,completed,$27.26,0.0
117999,10742,2025-04-17 08:20:00,DELIVERED,36.41,0.0
103851,2302,2024-01-10,Delivered,0.0,6.11
112811,7680,2023-11-20,Completed,,0.0
121561,12869,2024-11-22,complete,6.98,7.95
124198,14454,2025-08-13,COMPLETE,0.0,0.0
121003,12540,2025-10-22,Delivered,,6.85
121787,13013,2025-10-14,completed,,0.0
110432,6230,2025-07-14,completed,0.0,11.38
116842,10078,2024-06-27,COMPLETE,0.0,0.0
103607,2140,2025-03-29,DELIVERED,,6.98
126042,15602,2025-12-03,returned,0.0,7.98
106153,3723,2023-11-21,complete,,10.03
124472,14615,2025-07-13,Delivered,0.0,7.98
101320,787,2024-12-07,Completed,0.0,0.0
119468,11644,2025-11-09,Completed,,0.0
125865,15493,2025-11-05,completed,0.0,5.48
119707,11778,2024-12-23,REFUND,36.77,0.0
112393,7426,2024-05-29,completed,,0.0
105380,3239,2024-09-06,REFUND,14.51,0.0
105817,3520,2024-12-02 14:49:00,Completed,0.0,10.94
112051,7211,2025-12-20,delivered,0.0,7.02
117613,10532,2024-10-15,Delivered,,11.79
106115,3695,2023-12-20,returned,,0.0
118828,11246,2025-12-01,Completed,8.31,5.51
108360,4998,2023-10-23,complete,0.0,0.0
111666,6972,2024-03-14,Returned,0.0,5.35
114332,8582,2025-01-17,COMPLETE,,0.0
101143,680,2025-09-15,completed,11.0,0.0
108486,5077,2023-01-01,Delivered,0.0,0.0
100551,335,2025-12-30,COMPLETE,$33.60,0.0
113360,8016,2025-04-17,Delivered,0.0,0.0
120476,12234,2024-02-22 08:37:00,Completed,$7.64,0.0
108590,5137,2024-11-16,delivered,0.0,0.0
126326,15768,2024-12-22,Completed,2.99,5.84
102803,1660,2025-12-02,COMPLETE,0.0,0.0
101046,622,2025-08-04,Refunded,,0.0
100149,91,2024-05-31,completed,,0.0
103069,1826,2025-11-11,returned,19.0,0.0
108684,5191,2025-09-11,completed,,0.0
100094,53,2024-03-04,COMPLETE,0.0,11.32
107625,4582,2024-01-04,Delivered,,9.09
116600,9933,2024-11-01,delivered,0.0,5.53
112909,7741,2023-11-15,COMPLETE,,0.0
100914,545,2025-08-05,complete,,0.0
109793,5837,2025-11-13,complete,0.0,12.89
126410,15819,2025-04-15,delivered,9.19,10.27
119002,11346,2023-12-07,complete,0.0,7.74
114865,8908,2024-12-21,Completed,0.0,6.81
119518,11675,2024-07-28,Completed,0.0,0.0
101496,898,2025-08-17,COMPLETE,,5.98
125772,15434,2025-05-16,complete,7.07,10.6
111051,6603,2023-10-29,completed,,7.42
113555,8144,2023-02-26,COMPLETE,,10.83
104885,2928,2025-10-06,COMPLETE,,7.12
110633,6342,2025-06-11,completed,0.0,0.0
123719,14182,2025-07-25,refunded,,12.4
116276,9739,2025-06-07,in transit,1.34,5.83
114504,8686,2025-12-23 17:51:00,Completed,19.68,0.0
107873,4722,2024-05-16,Delivered,,12.61
121796,13019,2025-04-30,Delivered,26.3,0.0
113821,8302,2025-11-10,Completed,,10.44
118123,10824,2025-01-14,COMPLETE,0.0,0.0
116861,10087,2025-10-04,Completed,,8.98
116435,9832,2025-04-29,Completed,0.0,5.58
124312,14523,2025-08-14,DELIVERED,,5.57
112988,7790,2024-07-06,Completed,2.06,5.76
111923,7130,2025-10-24,complete,0.0,0.0
110121,6038,2025-04-26,refunded,,8.69
104901,2942,2024-12-05,complete,,0.0
114529,8701,2023-11-29,Delivered,,7.16
112277,7355,2023-11-24,Delivered,0.0,0.0
116302,9755,2024-07-05,Returned,,0.0
105145,3101,2025-09-25,complete,,0.0
111341,6789,2025-12-14 18:36:00,delivered,,0.0
107284,4381,2025-11-10,Completed,0.0,7.03
105568,3360,2023-03-19,cancelled,27.08,0.0
101967,1164,2023-01-06,SHIPPED,,8.12
121019,12550,2025-12-08,Completed,4.7,7.13
109376,5592,2024-11-25,delivered,0.0,0.0
111293,6756,2025-07-30 12:28:00,complete,0.0,7.28
104537,2714,2023-04-19,RETURNED,13.3,0.0
101634,975,2025-08-29,complete,50.54,0.0
121468,12823,2024-04-28,shipped,,7.39
107402,4453,2025-12-01,returned,0.0,0.0
115957,9545,2025-10-29,COMPLETE,,7.71
122965,13714,2023-12-12,completed,0.0,9.03
109809,5844,2023-07-15,completed,,0.0
116640,9959,2025-01-04,COMPLETE,,0.0
103037,1806,2024-12-02,in transit,,8.25
109671,5769,2025-07-11 12:37:00,COMPLETE,,0.0
100622,374,2023-11-24,refunded,0.0,5.01
106246,3777,2023-09-16,COMPLETE,$5.69,0.0
100926,550,2023-10-16 12:19:00,Refunded,2.86,12.86
109690,5776,2025-01-25 12:05:00,complete,,0.0
120321,12146,2024-12-07,in transit,,0.0
116983,10163,2023-08-20,COMPLETE,,11.79
112351,7401,2025-06-26,completed,0.0,0.0
121222,12666,2023-12-25,Cancelled,,0.0
125932,15530,2024-12-31,complete,,11.38
115001,8990,2025-07-21 19:58:00,completed,4.27,0.0
111408,6818,2025-12-01,completed,,0.0
101332,795,2023-02-22,Delivered,$14.93,0.0
109224,5505,2025-05-26,refunded,,0.0
105149,3104,2025-07-07,shipped,,0.0
126051,15605,2025-01-11,Refunded,,0.0
110522,6280,2024-12-07,COMPLETE,,8.29
102688,1594,2025-10-22,returned,0.0,12.0
101714,1013,2023-06-04,complete,0.0,0.0
122305,13332,2024-01-14,COMPLETE,$2.36,8.21
126149,15660,2024-11-18,Completed,,0.0
102059,1221,2025-11-28,Delivered,0.0,12.54
120534,12268,2024-07-17,Delivered,0.0,8.98
106037,3646,2024-12-02,Completed,,5.75
108523,5094,2025-11-16,complete,10.67,0.0
103855,2305,2025-12-22,complete,12.13,0.0
125914,15519,2025-08-11,in transit,,9.16
108122,4857,2025-03-28 09:22:00,Completed,11.13,0.0
107518,4521,2025-09-05,DELIVERED,2.38,7.11
117066,10213,2025-10-26,delivered,0.0,0.0
110907,6509,2024-11-10,completed,4.24,12.08
118232,10885,2025-06-06,Completed,0.0,0.0
110080,6013,2025-02-24,DELIVERED,,0.0
108508,5086,2023-09-13,COMPLETE,$3.61,9.21
113658,8205,2024-10-01,DELIVERED,0.0,0.0
107580,4553,2025-09-17,cancelled,,0.0
118018,10754,2023-09-08,Shipped,0.0,0.0
119192,11469,2025-11-28,Completed,0.0,8.42
107845,4708,2023-01-01,Shipped,,8.73
117966,10725,2023-11-30,complete,,0.0
125680,15383,2025-06-16,completed,0.0,5.37
102818,1667,2024-12-28,complete,,10.0
113052,7821,2023-12-18,Completed,2.82,9.94
100950,567,2023-11-25,complete,6.69,10.54
105362,3227,2025-09-10,Delivered,0.0,0.0
122099,13210,2025-07-11,Completed,0.0,0.0
121383,12763,2024-01-26,Delivered,,0.0
120294,12130,2025-12-21,complete,,0.0
111129,6657,2025-01-20,shipped,,0.0
111163,6675,2024-12-02,DELIVERED,0.0,0.0
120084,12005,2025-03-03,Completed,$20.80,0.0
119777,11815,2024-12-02 13:25:00,complete,0.0,5.92
106385,3861,2024-02-18,COMPLETE,,0.0
122296,13328,2025-04-30,complete,3.99,9.39
101639,978,2023-12-08,COMPLETE,0.0,9.91
105200,3132,2023-11-27,Completed,,0.0
113093,7848,2024-10-05,completed,0.0,11.3
125167,15049,2025-05-24,Completed,0.0,10.53
106451,3900,2024-11-29,REFUND,,8.31
119409,11601,2025-11-11,completed,,11.09
125512,15273,2025-08-12,COMPLETE,,0.0
118742,11192,2025-12-16 09:39:00,Completed,,6.3
120415,12201,2025-01-19 13:14:00,Completed,2.14,12.29
114919,8936,2025-10-28,completed,0.0,0.0
113825,8302,2025-12-22,Completed,,0.0
118486,11042,2025-03-05,REFUND,0.0,0.0
107316,4404,2024-07-05,complete,,0.0
101965,1162,2025-09-24,cancelled,0.0,0.0
121630,12909,2023-11-14,complete,0.0,5.56
123477,14026,2025-09-14,completed,,7.83
123540,14065,2023-10-24,SHIPPED,,0.0
117835,10644,2025-12-20,complete,8.8,0.0
102025,1198,2024-06-13,Completed,,0.0
121830,13042,2024-11-30,complete,0.0,5.56
120747,12393,2024-10-06,Delivered,0.0,0.0
122517,13451,2025-04-24,COMPLETE,0.0,0.0
104963,2989,2024-12-01,SHIPPED,,0.0
104127,2468,2024-10-25,Delivered,$12.06,0.0
110573,6305,2023-10-03,complete,10.01,9.53
124080,14389,2025-07-17,Completed,0.0,6.5
107681,4614,2024-05-26,Completed,,11.03
117201,10285,2023-04-04,delivered,5.5,12.92
102928,1738,2025-02-27,Shipped,,6.69
118054,10777,2025-10-13,Completed,6.68,7.79
101790,1048,2024-03-25 17:03:00,Completed,11.31,0.0
106954,4180,2025-10-18,completed,0.0,5.63
112657,7588,2025-07-18,complete,0.0,0.0
125575,15311,2025-12-28,Cancelled,,0.0
114065,8435,2025-07-05,COMPLETE,,8.56
107026,4225,2025-11-08,shipped,0.0,9.1
126469,15851,2023-12-30,complete,,10.67
106707,4047,2025-09-12,delivered,0.0,7.55
116606,9937,2025-12-01,completed,,0.0
118774,11211,2025-04-19,complete,0.0,8.66
101593,950,2025-09-06,complete,0.0,0.0
125467,15251,2025-10-06,complete,,0.0
104383,2625,2024-06-06,DELIVERED,,8.21
107527,4528,2024-08-03,in transit,0.0,6.75
100700,427,2023-11-28,COMPLETE,,9.58
120149,12046,2023-12-09,complete,0.0,0.0
123048,13757,2024-11-21 13:10:00,COMPLETE,0.0,5.81
123879,14271,2025-02-21,completed,25.5,0.0
122513,13448,2024-03-13,REFUND,0.0,0.0
104029,2412,2024-11-23,Returned,,12.14
118686,11160,2023-12-08,shipped,6.85,11.97
110614,6329,2025-07-24,Completed,,0.0
100764,460,2025-12-10 18:52:00,Completed,,5.03
118779,11214,2025-11-01,complete,0.0,0.0
114076,8445,2025-09-25 10:48:00,COMPLETE,,0.0
104342,2599,2023-07-04,Delivered,13.14,0.0
100758,457,2025-05-14,returned,,0.0
112400,7430,2025-11-30,cancelled,0.0,0.0
106598,3989,2025-11-01,REFUND,,0.0
110923,6517,2023-09-13,returned,,11.99
104234,2534,2024-07-07,COMPLETE,0.0,5.48
120418,12203,2025-06-23,complete,0.0,0.0
100038,21,2025-10-21,complete,0.0,6.57
103613,2143,2025-11-29,delivered,0.0,10.49
109647,5754,2025-06-13,Completed,0.0,0.0
120926,12500,2023-08-04,returned,,8.56
114751,8837,2023-06-07,completed,$1.89,7.89
105274,3181,2024-03-10 15:56:00,COMPLETE,0.0,0.0
120612,12313,2025-07-18,completed,0.0,0.0
107203,4335,2023-11-24,COMPLETE,4.15,7.86
102894,1715,2025-11-28,COMPLETE,34.88,0.0
105046,3042,2025-05-25,COMPLETE,0.0,0.0
125561,15301,2025-11-30,complete,,6.82
104587,2749,2023-05-26,delivered,,0.0
114015,8408,2024-12-03,Delivered,,0.0
123770,14211,2024-08-20,completed,,0.0
112699,7616,2024-03-09,completed,,10.69
109245,5520,2024-01-24,in transit,34.71,0.0
120599,12303,2023-03-18,returned,11.37,0.0
117315,10353,2024-03-04,COMPLETE,7.96,0.0
108698,5200,2025-12-18,complete,,0.0
126612,15941,2024-02-18,completed,2.37,5.49
113120,7868,2025-06-16,COMPLETE,0.0,6.79
107572,4550,2023-12-10,complete,0.0,7.47
106301,3814,2023-12-07,complete,11.36,0.0
122718,13564,2025-12-18,complete,1.9,7.06
102807,1661,2025-04-10,Refunded,0.0,10.38
120547,12274,2024-03-18,Completed,,0.0
124409,14579,2024-08-02,REFUND,,0.0
116102,9636,2024-12-03,DELIVERED,,6.76
108496,5081,2024-04-29,delivered,0.0,0.0
114666,8784,2024-04-02,DELIVERED,,8.17
111804,7057,2025-12-26,delivered,,0.0
122696,13553,2024-07-02,Completed,0.0,9.34
109178,5474,2024-08-08,Completed,10.34,0.0
125712,15400,2023-07-29,RETURNED,0.0,7.39
125378,15195,2023-10-15,complete,0.0,0.0
118349,10957,2025-12-26,DELIVERED,0.0,12.47
100252,153,2025-11-16,complete,,0.0
106860,4130,2023-11-24,shipped,3.98,7.91
105082,3062,2024-10-19,Completed,0.0,7.21
100511,311,2024-09-19,in transit,,6.83
120860,12462,2025-12-29,Completed,,0.0
124108,14404,2025-05-05,SHIPPED,,0.0
114092,8452,2025-11-12,Shipped,0.0,12.66
125833,15471,2024-10-18 13:49:00,complete,0.0,0.0
103333,1978,2024-07-12,RETURNED,0.0,6.14
124393,14571,2024-09-26,DELIVERED,0.0,7.42
112526,7509,2025-12-27,completed,0.0,0.0
108405,5029,2023-07-31,completed,16.91,0.0
112553,7522,2025-11-11,complete,,12.03
114737,8829,2023-12-29,complete,0.0,12.93
109060,5415,2025-11-09,Completed,,0.0
100750,453,2025-10-06,Completed,,11.18
113480,8097,2025-08-17,complete,,7.33
123064,13770,2023-09-01,DELIVERED,,7.85
102348,1393,2025-10-18,Returned,,12.54
106074,3664,2024-10-28,complete,,4.97
115644,9369,2025-10-16,complete,0.0,12.72
108934,5346,2025-09-02,Shipped,0.0,6.32
126138,15655,2023-12-17,complete,3.16,6.26
119749,11798,2025-03-28 17:55:00,Returned,33.51,0.0
110842,6470,2025-12-25,COMPLETE,,0.0
121256,12688,2024-09-17,completed,0.0,12.87
116775,10036,2025-05-02,Completed,0.0,7.84
123092,13783,2023-01-12,delivered,,9.93
106940,4173,2024-04-22 18:32:00,DELIVERED,,6.13
122951,13704,2025-03-16,DELIVERED,,0.0
117088,10222,2023-06-09,SHIPPED,$5.28,10.13
101465,876,2025-08-28,COMPLETE,0.0,0.0
112344,7397,2024-07-08,COMPLETE,,0.0
112461,7469,2025-04-24,complete,1.45,11.85
125661,15374,2023-05-25,complete,2.83,8.23
102390,1417,2025-03-28,complete,,0.0
123518,14051,2025-12-31,Completed,0.0,0.0
116554,9905,2025-01-01,in transit,,0.0
120665,12340,2025-09-02 17:17:00,Completed,0.0,6.81
112965,7772,2024-12-15,completed,,0.0
108573,5127,2025-08-03,delivered,,5.79
123708,14174,2023-01-13,Completed,5.65,6.96
105297,3197,2024-10-21,Completed,0.0,0.0
114012,8407,2025-06-15,Delivered,,5.48
118014,10752,2024-09-10,completed,0.0,0.0
121700,12960,2024-01-16,COMPLETE,0.0,11.8
116214,9700,2023-07-03,completed,0.0,0.0
100662,401,2023-12-06,COMPLETE,0.0,0.0
126384,15802,2025-06-08,returned,0.0,12.71
106817,4109,2024-06-28 13:00:00,completed,,0.0
111603,6939,2024-12-21,completed,0.0,0.0
103467,2054,2025-12-09,Completed,60.0,0.0
117762,10606,2023-12-22,COMPLETE,9.76,0.0
100527,320,2025-01-14 15:59:00,complete,0.0,10.0
119462,11639,2025-05-28,COMPLETE,$7.24,7.44
111396,6812,2025-09-17,COMPLETE,33.27,0.0
105468,3294,2025-06-27,Returned,,0.0
109176,5472,2025-03-30 08:43:00,COMPLETE,23.56,0.0
108631,5158,2025-02-11,Completed,,12.6
108794,5263,2024-12-02,Completed,0.0,6.58
103781,2260,2024-07-14,completed,0.0,0.0
122968,13714,2025-07-13,Shipped,,0.0
100429,259,2023-10-17,delivered,,4.99
113761,8266,2025-02-08,completed,,9.32
107680,4614,2023-12-09,complete,2.97,10.88
112078,7225,2024-09-06,Shipped,,0.0
117843,10651,2024-11-28,COMPLETE,0.0,10.54
118273,10909,2023-10-22,delivered,0.0,5.24
104881,2925,2024-05-23,Completed,4.45,12.28
125632,15353,2024-03-22,Completed,10.8,0.0
105143,3099,2025-05-16 09:11:00,Completed,,0.0
121998,13151,2025-07-01,delivered,,11.19
116815,10062,2023-03-21,COMPLETE,$3.55,9.82
101226,727,2025-08-19,DELIVERED,3.56,7.4
114615,8752,2024-10-05,Completed,60.0,0.0
112339,7396,2024-11-28,completed,,0.0
119006,11350,2025-03-31,shipped,,9.02
109413,5617,2024-02-04,DELIVERED,,0.0
115544,9306,2024-06-18 14:55:00,delivered,0.0,11.15
100903,538,2025-07-10,COMPLETE,,0.0
107588,4557,2025-12-06,complete,,9.86
108323,4977,2024-06-16,COMPLETE,2.67,7.37
119905,11889,2024-09-08,complete,,0.0
102493,1485,2025-04-15,complete,0.0,8.06
100085,48,2025-09-18,complete,,0.0
125161,15044,2025-08-06,completed,,11.36
102991,1778,2025-10-30,COMPLETE,0.0,5.56
118859,11265,2024-12-05,DELIVERED,0.0,0.0
102258,1339,2024-01-04,DELIVERED,57.7,0.0
125310,15148,2025-12-01,DELIVERED,$6.41,0.0
103079,1830,2025-09-25,COMPLETE,,0.0
114091,8451,2025-12-30,Completed,0.0,0.0
106389,3862,2025-11-12,complete,0.0,11.5
115571,9322,2023-06-22,REFUND,0.0,0.0
109652,5757,2024-12-28,Shipped,0.0,7.09
103016,1792,2024-04-26,Delivered,0.0,8.58
118676,11153,2024-12-23,complete,0.0,0.0
112148,7269,2025-10-18,Refunded,0.0,0.0
121231,12673,2025-09-10,completed,0.0,0.0
120594,12298,2025-01-14,Completed,0.0,11.59
104988,3002,2025-03-10,SHIPPED,0.0,7.9
101653,987,2024-01-18,Completed,3.54,8.58
104362,2611,2023-05-15 17:46:00,COMPLETE,,0.0
101532,915,2025-05-03,Delivered,0.0,0.0
112023,7190,2025-09-20 14:49:00,Completed,,8.74
109449,5639,2025-12-05,DELIVERED,0.0,0.0
120187,12070,2025-12-22,completed,,0.0
122714,13563,2025-10-11,completed,0.0,0.0
109398,5606,2024-12-22,completed,0.0,0.0
100343,208,2025-03-11,complete,0.0,0.0
108462,5062,2023-12-14,COMPLETE,0.0,0.0
121872,13071,2023-11-27,Delivered,12.3,0.0
108191,4903,2025-11-30,complete,0.0,0.0
109678,5769,2025-12-30,complete,,0.0
112523,7509,2025-12-10,COMPLETE,0.0,0.0
122964,13713,2024-04-02,completed,,11.43
101982,1172,2024-11-02,complete,0.0,8.06
123270,13903,2025-12-06,completed,$11.78,0.0
122775,13597,2024-04-27,COMPLETE,,0.0
103685,2194,2024-11-29,Returned,0.0,7.97
108359,4997,2025-06-18,COMPLETE,,0.0
111972,7159,2023-12-24,shipped,0.52,11.72
112281,7358,2023-07-26,shipped,4.88,7.87
111202,6698,2023-06-02,Delivered,9.67,0.0
113709,8240,2023-05-12,completed,0.0,0.0
106926,4166,2025-11-24,REFUND,0.0,11.84
126583,15922,2023-09-30 16:49:00,Refunded,0.0,0.0
118127,10827,2025-04-30,REFUND,$60.00,0.0
121137,12614,2024-09-05,returned,,0.0
121331,12730,2025-01-18,refunded,,0.0
100753,454,2025-07-27 10:23:00,completed,18.42,0.0
113581,8158,2025-08-15,delivered,14.87,0.0
109610,5734,2024-08-23,DELIVERED,40.43,0.0
108644,5163,2024-11-30,Completed,,0.0
110446,6239,2025-11-28,Delivered,0.0,0.0
104063,2430,2025-02-05,COMPLETE,0.0,12.25
107983,4779,2025-09-06,REFUND,10.6,0.0
118068,10786,2025-08-27 15:22:00,completed,,7.25
116047,9601,2025-01-14,COMPLETE,0.0,8.65
126527,15886,2025-10-10,COMPLETE,2.97,5.28
120368,12177,2023-03-13,complete,,0.0
115192,9105,2025-03-23,DELIVERED,0.0,0.0
113408,8047,2024-08-14,shipped,0.0,0.0
104244,2540,2024-06-26,DELIVERED,,0.0
126633,15956,2023-12-19,in transit,0.0,12.34
102438,1445,2025-12-29,REFUND,6.42,0.0
121049,12565,2025-12-30,complete,0.0,0.0
102069,941796,2025-02-25,Completed,0.0,5.36
117708,10577,2024-03-21,delivered,11.09,0.0
105224,3148,2025-06-16,Completed,,11.46
116169,9674,2025-12-01,completed,0.0,9.65
110544,6291,2024-01-25,complete,0.0,0.0
109270,5535,2023-09-25,complete,0.0,11.62
102175,1290,2023-03-16,COMPLETE,,0.0
108816,5276,2025-12-26,Completed,,0.0
105083,3062,2024-11-22,DELIVERED,0.0,0.0
123549,14073,2023-12-13,completed,,12.77
104105,2456,2025-11-22,Completed,8.56,0.0
123887,14277,2024-06-19,COMPLETE,,0.0
103550,2105,2023-09-13,Completed,0.0,10.59
104353,2605,2025-09-27,complete,0.0,8.91
123184,13844,2024-10-09,delivered,,5.93
111816,7064,2023-04-12,Completed,0.0,0.0
122774,13597,2023-12-22,DELIVERED,6.32,0.0
121107,12596,2023-11-27,cancelled,0.0,0.0
121178,12642,2024-03-29,returned,,12.88
106402,3869,2025-07-09,completed,,0.0
101354,812,2025-07-07,Completed,,10.04
125480,15258,2025-11-12,SHIPPED,,8.24
107457,4487,2025-01-08,completed,,8.44
112837,7698,2023-03-23,complete,6.64,10.94
107744,4658,2024-10-25,completed,,11.14
116155,9668,2024-02-15,completed,,0.0
119908,11891,2024-11-06,Shipped,17.91,0.0
118900,11287,2024-05-26,Completed,0.0,8.98
101099,658,2025-05-03,Returned,,10.39
120032,11971,2025-07-16 17:49:00,completed,,0.0
110117,6036,2023-12-24,complete,$2.89,7.86
114623,8759,2025-05-18,completed,,0.0
112980,7784,2024-11-15,COMPLETE,0.0,9.06
108626,5154,2025-10-29,COMPLETE,5.92,0.0
101083,646,2025-04-24,completed,0.0,0.0
